"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2011-12-23","3.36",,,"0.00","0.0","1.0",,"40","14",,"  320","  320","13.0","15.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2011-12-24","5.82",,,"0.00","0.0","0.0",,"47","21",,"  330","  320","17.0","21.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2011-12-25","9.62",,,"0.00","0.0","0.0",,"49","20",,"  190","  190","21.9","30.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2011-12-26","15.21",,,"0.00","0.0","0.0",,"48","21",,"  310","  320","38.9","48.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2011-12-27","4.03",,,"0.00","0.0","0.0",,"38","16",,"  150","  160","10.1","13.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2011-12-28","7.38",,,"0.00","0.0","0.0",,"59","25",,"  300","  300","25.1","36.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2011-12-29","11.18",,,"0.03","0.0","0.0",,"51","29",,"  330","  330","46.1","57.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2011-12-30","8.50",,,"0.00","0.0","0.0",,"47","24",,"  300","  300","25.9","34.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2011-12-31","22.82",,,"0.05","0.2","0.0",,"45","22",,"  320","  330","45.0","55.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-01-01","13.65",,,"0.00","0.0","0.0",,"33","12",,"  330","  340","29.1","36.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-01-02","3.80",,,"0.00","0.0","0.0",,"36","9",,"  150","  150","17.0","19.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-01-03","13.20",,,"0.00","0.0","0.0",,"61","21",,"  320","  320","36.0","46.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-01-04","2.01",,,"0.00","0.0","0.0",,"62","25",,"  300","  310","6.9","8.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-01-05","7.83",,,"0.00","0.0","0.0",,"73","29",,"  340","  340","23.9","31.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-01-06","15.21",,,"0.00","0.0","0.0",,"44","21",,"  330","  330","31.1","38.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-01-07","4.03",,,"0.00","0.0","0.0",,"38","16",,"  170","  170","12.1","14.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-01-08","3.58",,,"0.00","0.0","0.0",,"43","18",,"  300","  290","8.9","12.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-01-09","7.38",,,"0.00","0.0","0.0",,"61","28",,"  340","  350","21.0","25.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-01-10","13.42",,,"0.00","0.1","0.0",,"61","29",,"  330","  330","40.0","51.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-01-11","30.87",,,"0.00","0.5","0.0",,"29","7",,"  330","  330","48.1","59.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-01-12","15.43",,,"0.00","0.0","0.0",,"34","6",,"  330","  330","33.1","40.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-01-13","15.21",,,"0.00","0.0","0.0",,"50","14",,"  320","  330","46.1","55.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-01-14","5.82",,,"0.00","0.0","0.0",,"49","16",,"  140","  150","15.0","17.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-01-15","11.41",,,"0.00","0.0","0.0",,"59","20",,"  350","  340","36.0","42.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-01-16","12.08",,,"0.03","0.4","0.0",,"20","-1",,"  360","   10","19.9","23.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-01-17","3.80",,,"0.00","0.0","0.0",,"29","-7",,"  120","  120","14.1","16.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-01-18","18.12",,,"0.00","0.1","0.0",,"31","-4",,"  350","  360","38.9","47.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-01-19","8.50",,,"0.00","0.0","0.0",,"15","-4",,"  150","  150","17.9","23.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-01-20","11.18",,,"0.01","0.1","0.0",,"16","1",,"  350","  340","23.0","30.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-01-21","8.28",,,"0.00","0.0","0.0",,"56","9",,"  240","  230","29.1","36.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-01-22","25.05",,,"0.17","0.2","0.0",,"42","21",,"  330","  340","45.0","57.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-01-23","3.58",,,"0.00","0.0","0.0",,"42","15",,"  360","  110","12.1","14.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-01-24","10.29",,,"0.08","0.8","0.0",,"38","15",,"  330","  330","30.0","38.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-01-25","8.05",,,"0.01","0.0","0.0",,"57","13",,"  310","  320","44.1","53.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-01-26","8.50",,,"0.00","0.0","0.0",,"46","24",,"  310","  300","30.0","36.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-01-27","21.92",,,"0.01","0.1","0.0",,"39","15",,"  330","  330","40.0","49.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-01-28","12.30",,,"0.00","0.0","0.0",,"39","15",,"  320","  320","30.0","38.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-01-29","4.25",,,"0.00","0.0","0.0",,"61","21",,"  310","  290","23.9","30.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-01-30","5.59",,,"0.00","0.0","0.0",,"60","31",,"  310","  310","19.9","23.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-01-31","8.28",,,"0.00","0.0","0.0",,"52","26",,"  320","  330","23.9","29.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-02-01","2.91",,,"0.00","0.0","0.0",,"49","22",,"  350","  280","12.1","15.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-02-02","12.53",,,"0.00","0.0","0.0",,"46","18",,"  340","  340","32.0","38.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-02-03","17.90",,,"0.00","0.0","0.0",,"38","24",,"  330","  330","25.9","33.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-02-04","4.47",,,"0.00","0.0","0.0",,"43","16",,"  340","  350","16.1","19.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-02-05","6.04",,,"0.00","0.0","0.0",,"49","17",,"  160","  150","14.1","17.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-02-06","17.67",,,"0.04","0.6","0.0",,"39","21",,"  340","  350","36.0","46.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-02-07","8.05",,,"0.00","0.0","1.0",,"22","8",,"   10","   10","19.9","23.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-02-08","5.37",,,"0.00","0.0","1.0",,"27","6",,"  330","  350","13.0","16.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-02-09","12.97",,,"0.00","0.0","0.0",,"48","7",,"  340","  340","40.9","49.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-02-10","8.50",,,"0.03","0.5","0.0",,"18","-7",,"  350","   20","16.1","21.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-02-11","8.50",,,"0.00","0.0","0.0",,"27","-8",,"  170","  180","19.9","25.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-02-12","8.50",,,"0.00","0.0","0.0",,"37","8",,"  180","  160","17.9","21.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-02-13","7.38",,,"0.00","0.0","0.0",,"49","17",,"   10","  340","17.9","23.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-02-14","8.72",,,"0.02","0.2","0.0",,"49","21",,"  330","  330","25.1","31.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-02-15","6.04",,,"0.00","0.0","0.0",,"39","11",,"  350","   80","21.0","25.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-02-16","4.92",,,"0.00","0.0","0.0",,"48","11",,"  350","  360","17.0","19.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-02-17","4.25",,,"0.00","0.0","0.0",,"39","14",,"  350","  350","15.0","17.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-02-18","6.26",,,"0.00","0.0","0.0",,"51","10",,"  170","  150","21.0","25.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-02-19","13.42",,,"0.00","0.0","0.0",,"47","18",,"  330","  330","25.9","32.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-02-20","17.45",,,"0.05","0.7","1.0",,"43","21",,"  330","  330","30.0","36.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-02-21","5.82",,,"0.00","0.0","0.0",,"46","17",,"  300","  320","23.0","28.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-02-22","8.28",,,"0.08","0.0","0.0",,"48","31",,"  320","  320","33.1","40.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-02-23","27.51",,,"0.04","0.4","0.0",,"38","22",,"  330","  320","42.9","62.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-02-24","9.84",,,"0.01","0.4","0.0",,"35","13",,"  310","  350","31.1","40.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-02-25","19.91",,,"0.00","0.0","0.0",,"56","14",,"  240","  300","36.9","49.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-02-26","21.03",,,"0.00","0.0","0.0",,"35","7",,"  320","  320","40.9","53.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-02-27","14.32",,,"0.00","0.0","0.0",,"46","4",,"  170","  180","30.0","38.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-02-28","16.78",,,"0.10","1.7","0.0",,"23","14",,"  340","  350","31.1","38.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-02-29","8.05",,,"0.01","0.2","2.0",,"42","19",,"  340","  340","29.1","36.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-03-01","10.29",,,"0.00","0.0","0.0",,"45","21",,"  330","  340","32.0","40.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-03-02","17.00",,,"0.00","0.0","0.0",,"35","13",,"  330","  330","40.0","49.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-03-03","11.18",,,"0.00","0.0","0.0",,"45","18",,"  330","  320","31.1","38.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-03-04","17.00",,,"0.04","0.1","0.0",,"44","25",,"  320","  330","33.1","40.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-03-05","6.26",,,"0.00","0.0","0.0",,"66","26",,"   30","   90","17.0","21.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-03-06","16.55",,,"0.00","0.0","0.0",,"70","30",,"  340","  340","36.9","45.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-03-07","20.80",,,"0.00","0.0","0.0",,"39","22",,"  340","  330","38.9","47.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-03-08","5.82",,,"0.00","0.0","0.0",,"55","15",,"  310","  350","21.9","25.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-03-09","4.92",,,"0.00","0.0","0.0",,"73","22",,"  260","  260","17.9","23.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-03-10","5.37",,,"0.00","0.0","0.0",,"75","27",,"  160","  170","19.9","23.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-03-11","8.05",,,"0.00","0.0","0.0",,"70","36",,"  160","  150","23.0","25.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-03-12","11.41",,,"0.00","0.0","0.0",,"60","34",,"  340","  340","38.0","46.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-03-13","14.32",,,"0.00","0.0","0.0",,"75","32",,"  220","  210","36.0","49.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-03-14","10.29",,,"0.00","0.0","0.0",,"63","33",,"  340","  340","33.1","40.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-03-15","8.05",,,"0.00","0.0","0.0",,"71","36",,"  350","  140","21.0","23.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-03-16","10.29",,,"0.00","0.0","0.0",,"82","39",,"  230","  230","28.0","36.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-03-17","9.84",,,"0.00","0.0","0.0",,"79","42",,"  340","  340","23.0","30.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-03-18","12.08",,,"0.00","0.0","0.0",,"78","37",,"  180","  190","33.1","42.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-03-19","16.33",,,"0.00","0.0","0.0",,"60","31",,"  200","  210","31.1","38.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-03-20","10.07",,,"0.00","0.0","0.0",,"60","24",,"  160","  160","23.9","30.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-03-21","4.92",,,"0.00","0.0","0.0",,"66","26",,"  150","  150","13.0","17.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-03-22","6.71",,,"0.00","0.0","0.0",,"66","30",,"  130","  130","19.9","23.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-03-23","8.50",,,"0.00","0.0","0.0",,"72","35",,"  120","  140","17.0","21.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-03-24","18.34",,,"0.00","0.0","0.0",,"60","35",,"  350","  360","36.9","47.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-03-25","9.40",,,"0.00","0.0","0.0",,"58","30",,"  150","  150","17.9","23.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-03-26","13.65",,,"0.00","0.0","0.0",,"69","38",,"  270","  270","44.1","57.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-03-27","12.30",,,"0.01","0.0","0.0",,"65","37",,"  280","  280","31.1","40.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-03-28","8.28",,,"0.00","0.0","0.0",,"77","29",,"  180","  180","25.1","33.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-03-29","10.29",,,"0.00","0.0","0.0",,"67","42",,"  340","  350","32.0","40.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-03-30","5.82",,,"0.00","0.0","0.0",,"76","36",,"  310","  310","21.0","25.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-03-31","11.18",,,"0.00","0.0","0.0",,"83","46",,"  180","  160","23.0","34.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-04-01","15.21",,,"0.00","0.0","0.0",,"87","45",,"  340","  350","40.9","51.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-04-02","28.86",,,"0.00","0.0","0.0",,"52","38",,"  340","  350","53.9","64.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-04-03","7.61",,,"0.00","0.0","0.0",,"57","30",,"  340","   10","16.1","17.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-04-04","12.97",,,"0.00","0.0","0.0",,"67","30",,"  160","  160","25.9","34.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-04-05","16.78",,,"0.00","0.0","0.0",,"74","42",,"  150","  150","25.9","32.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-04-06","19.91",,,"0.41","0.0","0.0",,"71","36",,"  350","  340","33.1","38.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-04-07","9.40",,,"0.00","0.0","0.0",,"56","30",,"  260","  270","17.9","25.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-04-08","8.50",,,"0.00","0.0","0.0",,"59","29",,"  350","   10","19.9","30.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-04-09","7.61",,,"0.00","0.0","0.0",,"57","27",,"   10","  330","17.0","28.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-04-10","6.71",,,"0.00","0.0","0.0",,"56","27",,"  110","  130","17.0","21.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-04-11","17.45",,,"0.00","0.0","0.0",,"65","27",,"  180","  180","32.0","38.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-04-12","18.57",,,"0.00","0.0","0.0",,"73","46",,"  360","  340","31.1","40.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-04-13","11.41",,,"0.04","0.0","0.0",,"67","41",,"  320","  320","32.0","49.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-04-14","13.65",,,"0.90","0.0","0.0",,"52","41",,"  350","  340","29.1","36.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-04-15","25.28",,,"0.71","0.0","0.0",,"50","37",,"  330","  310","40.9","49.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-04-16","8.50",,,"0.00","0.0","0.0",,"50","32",,"  340","  330","25.1","30.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-04-17","10.51",,,"0.15","0.0","0.0",,"70","31",,"  320","  330","33.1","40.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-04-18","10.29",,,"0.01","0.0","0.0",,"63","33",,"  130","  160","21.9","28.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-04-19","11.63",,,"0.02","0.0","0.0",,"60","34",,"  300","  320","28.0","33.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-04-20","6.04",,,"0.00","0.0","0.0",,"63","30",,"  340","  340","29.1","36.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-04-21","16.78",,,"0.00","0.0","0.0",,"65","35",,"  350","  350","31.1","38.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-04-22","8.28",,,"0.00","0.0","0.0",,"66","31",,"  150","  140","19.9","23.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-04-23","4.03",,,"0.00","0.0","0.0",,"85","37",,"  130","  150","14.1","17.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-04-24","7.61",,,"0.00","0.0","0.0",,"86","57",,"  280","  290","44.1","55.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-04-25","14.32",,,"0.00","0.0","0.0",,"81","50",,"  340","  330","28.0","36.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-04-26","14.32",,,"0.15","0.0","0.0",,"67","43",,"  120","  120","30.0","38.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-04-27","16.78",,,"0.68","0.0","0.0",,"56","41",,"  330","  330","36.0","42.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-04-28","6.71",,,"0.01","0.0","0.0",,"53","38",,"  300","  310","21.9","25.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-04-29","7.83",,,"0.00","0.0","0.0",,"58","36",,"   10","   10","21.9","25.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-04-30","7.83",,,"0.00","0.0","0.0",,"73","33",,"  240","  220","23.9","33.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-05-01","10.51",,,"0.00","0.0","0.0",,"71","44",,"  360","  350","25.1","31.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-05-02","12.97",,,"0.05","0.0","0.0",,"75","41",,"  330","  340","36.9","42.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-05-03","7.83",,,"0.00","0.0","0.0",,"66","42",,"  330","  340","21.9","28.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-05-04","6.26",,,"0.00","0.0","0.0",,"74","49",,"   10","   10","17.9","23.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-05-05","12.97",,,"0.56","0.0","0.0",,"64","40",,"  330","  330","38.0","46.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-05-06","15.88",,,"0.00","0.0","0.0",,"64","40",,"  330","  320","29.1","34.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-05-07","14.54",,,"0.00","0.0","0.0",,"63","33",,"  350","  350","30.0","38.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-05-08","12.30",,,"0.00","0.0","0.0",,"63","34",,"  350","  320","25.9","33.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-05-09","6.49",,,"0.00","0.0","0.0",,"76","33",,"  130","  130","12.1","15.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-05-10","18.12",,,"0.00","0.0","0.0",,"79","44",,"  340","  340","51.0","62.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-05-11","9.84",,,"0.00","0.0","0.0",,"59","36",,"  330","  340","21.9","30.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-05-12","6.26",,,"0.00","0.0","0.0",,"66","30",,"  170","  170","17.0","23.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-05-13","3.58",,,"0.00","0.0","0.0",,"76","33",,"  350","   40","13.0","16.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-05-14","8.50",,,"0.00","0.0","0.0",,"85","44",,"  360","  350","19.9","25.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-05-15","7.83",,,"0.00","0.0","0.0",,"76","45",,"  340","  130","16.1","21.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-05-16","14.76",,,"0.00","0.0","0.0",,"91","49",,"  200","  200","30.0","47.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-05-17","11.41",,,"0.02","0.0","0.0",,"86","52",,"  320","  330","28.0","45.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-05-18","14.54",,,"0.55","0.0","0.0",,"79","53",,"  330","  320","34.9","40.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-05-19","19.01",,,"0.15","0.0","0.0",,"63","41",,"  360","  360","34.9","40.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-05-20","10.51",,,"0.00","0.0","0.0",,"71","37",,"  120","  160","19.9","25.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-05-21","7.16",,,"0.00","0.0","0.0",,"86","47",,"  180","  120","16.1","21.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-05-22","14.32",,,"0.00","0.0","0.0",,"91","51",,"  340","  340","36.0","40.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-05-23","5.37",,,"0.01","0.0","0.0",,"62","44",,"  320","  310","23.9","29.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-05-24","11.18",,,"0.36","0.0","0.0",,"54","38",,"  320","  330","28.0","34.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-05-25","9.62",,,"0.06","0.0","0.0",,"49","37",,"  350","  360","17.0","21.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-05-26","9.84",,,"0.35","0.0","0.0",,"50","46",,"  330","  330","25.1","33.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-05-27","11.86",,,"0.00","0.0","0.0",,"74","43",,"  260","  260","33.1","38.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-05-28","13.87",,,"0.00","0.0","0.0",,"66","39",,"  290","  290","36.9","44.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-05-29","8.72",,,"0.00","0.0","0.0",,"68","36",,"  350","  350","19.9","23.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2012-05-30","10.29",,,"0.01","0.0","0.0",,"65","42",,"  360","  360","34.9","42.9"
